通し番号	作業番号	作業ファイル	申込番号	店舗種別	施設名称	施設所在地	施設ホームページURL
31284	3724	2	76306847	スナック	和	〒583-0026 大阪府 藤井寺市 春日丘1-3-29	http://sunshine-fujiidera.com
31286	3726	2	80448193	スナック	snack3150	〒530-0003 大阪府 大阪市北区 堂島一丁目3-29 日宝新地レジャービルB1	
31314	3754	2	77897615	居酒屋	ランチボックスgout	〒541-0056 大阪府 大阪市中央区 久太郎町2-3-8ハイム船場1階	https://lunchboxgout.com/info/
31316	3756	2	77283336	和食	stereonovel	〒542-0083 大阪府 大阪市中央区 東心斎橋1-17-5　ブルータスビル　１F	
31317	3757	2	26081651	BAR	THE BAR OSAKA	〒530-0002 大阪府 大阪市北区 曽根崎新地1-7-9エスパス北新地11	
31328	3768	2	55953938	カフェ・喫茶店	6+E UNITED cafe	〒569-1123 大阪府 高槻市 芥川町1-15-15UIビル3階300号	
31334	3774	2	62119596	居酒屋	食堂とらや	〒567-0829 大阪府 茨木市 双葉町4-12メゾンドバランシヤ2-1階	
31340	3780	2	97746158	スナック	茶め茶め	〒530-0057 大阪府 大阪市北区 曽根崎２丁目１０－３１梅田オレンジビル２階３、４号室	
31341	3781	2	43887369	スナック	ラウンジpakira	〒543-0014 大阪府 大阪市天王寺区玉造元町2番31号	https://pakira-lounge.business.site/
31344	3784	2	73810935	居酒屋	サーモンベーネ鮭寮	〒530-0012 大阪府 大阪市北区 芝田1-3-7 マルシェ芝田3階	https://s.tabelog.com/osaka/A2701/A270101/27112935/top_amp/
31361	3801	2	97929916	カフェ・喫茶店	森のオーブンカフェponfy	〒545-0051 大阪府 大阪市阿倍野区 旭町2-1-1あべのマルシェ128	http://cafe-ponfy.com
31406	3846	2	50571731	居酒屋	韓国居酒屋ハンバム	〒542-0073 大阪府 大阪市中央区日本橋1丁目21番20号	
31412	3852	2	60885157	イタリア料理	bevitore	〒530-0033 大阪府 大阪市北区 池田町6番12号	
31418	3858	2	69931117	BAR	ohana	〒596-0821 大阪府 岸和田市 小松里町962-2	
31420	3860	2	39721378	カフェ・喫茶店	ぶんぶんカステラ	〒565-0842 大阪府 吹田市 千里山東1-10-10 キャビン千里山101	
31437	3878	2	56053360	BAR	Bar Unity Faith	〒599-8273 大阪府 堺市中区 深井清水町3769 嶋原ビル	
31477	3918	2	16644304	スナック	セレンディピティ	〒530-0002 大阪府 大阪市北区 曽根崎新地1-10-16永楽ビル５F	
31484	3925	2	84357396	居酒屋	私の出番	〒557-0002 大阪府 大阪市西成区 太子２丁目２番２１号	
31494	3935	2	86359957	BAR	Bar TRAIL	〒542-0083 大阪府 大阪市中央区 東心斎橋2-4-19	
31497	3938	2	44257173	うどん	手打ちうどん　喜楽苑	〒533-0021 大阪府 大阪市東淀川区 下新庄4-12-1	
31501	3942	2	93684860	居酒屋	とも。	〒596-0065 大阪府 岸和田市 中之浜町8-7	
31513	3954	2	38685040	BAR	S・長堀 organic BAR	〒542-0084 大阪府 大阪市中央区 宗右衛門町1-27八代ビル２階	
31536	3977	2	27093931	スナック	すみれ	〒578-0924 大阪府 東大阪市 吉田7丁目1番12号　パル東花園B1	
31538	3979	2	89854862	和食	和風キッチンまる	〒590-0416 大阪府 泉南郡熊取町 東和苑1-6	
31540	3981	2	93960113	イタリア料理	Hot House	〒598-0014 大阪府 泉佐野市 葵町2-3-1	
31547	3988	2	28053822	スナック	CanCan	〒590-0946 大阪府 堺市堺区 熊野町東1-2-18アイリスビル7階	
31548	3989	2	64387429	スナック	カラオケRoom  Ｍ	〒532-0032 大阪府 大阪市淀川区 淀川区三津屋北1-15-9	
31549	3990	2	60617392	BAR	お茶漬けBAR　Can's	〒530-0002 大阪府 大阪市北区曽根崎新地1丁目11番6号	
31551	3992	2	11685311	その他	まじっくぽいんと	〒553-0006 大阪府 大阪市福島区 吉野3-7-3エクセレントビル401	
31559	4000	2	39368978	BAR	千の奏	〒530-0002 大阪府 大阪市北区 曽根崎新地１丁目７番１９号えすぱす北新地２１　５階	
31562	4003	2	70295139	居酒屋	博多かわ屋南海なんば店	〒556-0011 大阪府 大阪市浪速区 難波中２丁目２－１６ー２階	
31563	4004	2	94619232	中華料理	中華料理御膳	〒581-0027 大阪府 八尾市 八尾木5丁目122番地	
31571	4012	2	67867113	BAR	Bar Pole Pole	〒542-0086 大阪府 大阪市中央区 西心斎橋２丁目９番3号	
31588	4029	2	10221311	中華料理	大阪王将長吉出戸店	〒547-0011 大阪府 大阪市平野区 長吉出戸4丁目5-38エレガントハイツ1F	
31589	4030	2	69849546	BAR	猫娘	〒542-0073 大阪府 大阪市中央区日本橋1丁目 22-3	https://mobile.twitter.com/nekomusumestaff
31592	4033	2	85433860	和食	東みはら大梅	〒540-0027 大阪府 大阪市中央区 鎗屋町２丁目４番１３号　エイペックス内本町１階	
31594	4035	2	71326099	BAR	THE BEACH	〒542-0084 大阪府 大阪市中央区 宗右衛門町4-6Crice Nikko宗右衛門町２-５階	
31597	4038	2	97982665	居酒屋	なかい	〒577-0821 大阪府 東大阪市 吉松2-2-4	
31603	4044	2	10558027	BAR	bar Nuts	〒542-0083 大阪府 大阪市中央区 東心斎橋2-5-29	
31607	4048	2	25722925	居酒屋	居酒屋　ごんべ	〒546-0044 大阪府 大阪市東住吉区 北田辺1-1-1	
31624	4065	2	45974805	焼肉	牛庵　船場中央店	〒541-0054 大阪府 大阪市中央区南本町3丁目2番4号	
31642	4083	2	80121563	BAR	Eight5	〒583-0024 大阪府 藤井寺市 藤井寺1-2-26 DH6ビル2F	
31648	4089	2	42031939	BAR	qualtus	〒567-0816 大阪府 茨木市 永代町10-11フルカワビル1F	
31658	4099	2	49900521	居酒屋	デリシャスダイニングサカイ	〒590-0077 大阪府 堺市堺区 中瓦町2-3-22テクノ大徳ビル３F	
31703	4144	2	36399128	スナック	ロマン	〒577-0057 大阪府 東大阪市 足代新町11-1 2C	
31707	4148	2	88204818	居酒屋	あっと勇馬	〒590-0982 大阪府 堺市堺区 海山町5-177-2	https://retty.me/area/PRE27/ARE87/SUB8701/100001520709/
31723	4164	2	84216050	BAR	川上商店	〒542-0085 大阪府 大阪市中央区 心斎橋筋２丁目３番５号　日宝ファインプラザ４階	
31727	4168	2	37178963	BAR	BAR KAYA	〒592-0014 大阪府 高石市 綾園5-7-57-104	
31728	4169	2	78616702	居酒屋	餃子食堂マルケン　今福鶴見店	〒538-0053 大阪府 大阪市鶴見区 鶴見4丁目16-44	
31731	4172	2	83243817	和食	万よし食堂	〒547-0006 大阪府 大阪市平野区 加美正覚寺２丁目	https://tabelog.com/osaka/A2701/A270405/27049613/
31732	4173	2	17545212	和食	せき戸	〒541-0045 大阪府 大阪市中央区 道修町1-2-4	
31746	4187	2	61424638	居酒屋	SAKAMACHI五時まえ	〒542-0074 大阪府 大阪市中央区千日前 1-6-20 坂町ビル1F	
31750	4191	2	42080402	カフェ・喫茶店	バルバラ	〒532-0006 大阪府 大阪市淀川区 西三国3-17-5	https://s.tabelog.com/osaka/A2701/A270302/27083325/top_amp/
31756	4197	2	46475036	焼き鳥屋	とり金	〒573-0146 大阪府 枚方市大峰元町1丁目5番7号	
31758	4199	2	86838319	居酒屋	居酒屋ダイニング　ちょう	〒546-0043 大阪府 大阪市東住吉区 駒川5-16-11	
31763	4204	2	87349826	焼き鳥屋	炭火焼鳥　炎	〒530-0033 大阪府 大阪市北区池田町 1-30	
31771	4212	2	74171472	イタリア料理	鎌倉パスタ　イオンモール堺鉄砲町店	〒590-0905 大阪府 堺市堺区 鉄砲町一番地	
31772	4213	2	85692061	その他	LELECHA	〒542-0073 大阪府 大阪市中央区 日本橋2-10-22	
31776	4217	2	85029524	BAR	木綿	〒530-0002 大阪府 大阪市北区 曽根崎新地１丁目２番２２号北リンデンビル3階３0５号室	
31781	4222	2	88605942	スナック	ビトン	〒598-0007 大阪府 泉佐野市 上町3丁目10-15	
31786	4227	2	97745784	ラーメン	?屋　トライ	〒543-0052 大阪府 大阪市天王寺区 大道１－７－１１	
31797	4238	2	76716908	焼き鳥屋	串ほんぽ　とさかや　平野東２丁目店	〒547-0043 大阪府 大阪市平野区 平野東２丁目３番３３号	
31813	4254	2	12709964	居酒屋	石川さゆり	〒530-0002 大阪府 北区曽根崎新地1丁目9番12号	
31814	4255	2	79512812	焼肉	大阪成吉思汗ひつじ倶楽部	〒553-0003 大阪府 福島区福島 7－22－17　BRAVI福島１F	
31816	4257	2	25079463	中華料理	福寿	〒578-0941 大阪府 東大阪市 岩田町3-2-39	https://tabelog.com/osaka/A2707/A270703/27021267/
31821	4262	2	96567108	焼肉	92ホルモン	〒590-0926 大阪府 堺市堺区 綾之町西2丁1番2号	
31831	4272	2	97489246	居酒屋	Dining居酒屋あいかつ	〒595-0032 大阪府 泉大津市 穴田57-1シネクティクス第２ビル	https://r.gnavi.co.jp/kwd0m5r20000/
31832	4273	2	60775918	そば	サバ6製麺所　北浜店	〒541-0046 大阪府 大阪市中央区 平野町1-8-14	https://retty.me/area/PRE27/ARE91/SUB9104/100001402350/?utm_y_pc_res_title
31844	4285	2	66347519	その他	つきや	〒530-0047 大阪府 大阪市北区 西天満3-10-4	
31849	4290	2	31252546	居酒屋	まるなか笑店	〒569-0072 大阪府 高槻市 京口町12-6	
31900	4341	2	16684199	居酒屋	鳥メロ岸和田駅前店	〒596-0054 大阪府 岸和田市 宮本町16番21号	https://torimero.com/kishiwada/
31911	4352	2	98539375	スナック	カラオケサロン翔	〒596-0004 大阪府 岸和田市 荒木町1-6-32幸栄ビル２F－B	
31912	4353	2	37445632	居酒屋	花いち	〒595-0071 大阪府 泉大津市 助松町 1-3-19	
31942	4383	2	28858074	BAR	Laboratory	〒574-0041 大阪府 大東市 浜町9-15 サンアイ第二ビル１０１	https://bar-labo.com
31965	4406	2	90028690	BAR	Cocktail Lab	〒542-0083 大阪府 大阪市中央区 東心斎橋１丁目１７‐２７　日宝ニューコロンブスビル３F-13	https://cocktaillab-osaka.com/
31984	4425	2	68390990	寿司屋	奴寿し	〒530-0022 大阪府 大阪市北区 浪花町5番3号	
32001	4442	2	82160129	居酒屋	今ちゃん	〒542-0076 大阪府 大阪市中央区 難波4-3-16GTタウン1階108	
32005	4446	2	90134858	カレー屋	cafe KUKURU	〒581-0004 大阪府 八尾市 東本町3-2-29	http://kukuru.chu.jp/
32007	4448	2	44503761	カラオケ	杏	〒598-0006 大阪府 泉佐野市 市場西2-5-18	
32017	4458	2	62363494	居酒屋	居酒屋ROOKIES	〒558-0021 大阪府 大阪市住吉区 我孫子東2-4-24	
32026	4467	2	44650299	カフェ・喫茶店	喫茶１００番	〒596-0806 大阪府 岸和田市 摩湯町303-3	
32028	4469	2	52031538	カフェ・喫茶店	かんみこよりNU茶屋町プラス店	〒530-0013 大阪府 大阪市北区 茶屋町８番２６号Ｎｕ茶屋町プラス２階	https://tabelog.com/osaka/A2701/A270101/27081021/
32032	4473	2	93119557	スナック	咲乱	〒544-0012 大阪府 大阪市生野区 巽西3-12-1関西ハイツ1号	
32040	4481	2	10885557	お好み焼	お好み焼き　プラザ	〒561-0874 大阪府 豊中市 長興寺南4丁目２の1	
32043	4484	2	86518926	居酒屋	たべてやのんでやの　ききじょうず	〒556-0001 大阪府 大阪市浪速区 下寺2-7-9丸三住宅　１階	
32047	4488	2	38003058	その他	都会村	〒530-0041 大阪府 大阪市北区 天神橋４?２３?１	
32063	4504	2	52607461	洋食（オムライス等）	ベビーフェイスプラネッツ河内長野店	〒586-0021 大阪府 河内長野市 原町4丁目2-3	
32068	4509	2	97614701	BAR	LIVE BAR WAROTECO	〒590-0945 大阪府 堺市堺区 戎之町東1丁2-2-501	
32069	4510	2	26479911	BAR	ccc	〒554-0012 大阪府 大阪市此花区 西九条1-33-15エイワテックビル4階	
32072	4513	2	26191972	ラウンジ	Lounge MOZU	〒590-0946 大阪府 堺市堺区 熊野町東１丁２番１２号　３０１号室	
32073	4514	2	55912760	ラウンジ	AYAKA	〒590-0946 大阪府 堺市堺区 熊野町東2丁1番10号　米澤ビルII一階102号	
32079	4520	2	28387930	その他	琴	〒573-0102 大阪府 枚方市 長尾家具町2-15-2-112	
32087	4528	2	71320685	スナック	スナック　エターナル	〒577-0057 大阪府 東大阪市 足代新町１０の１１	
32101	4542	2	78995130	BAR	カフェバー　ダンデライオン	〒572-0051 大阪府 寝屋川市 高柳1-5-25	
32107	4548	2	75322538	焼き鳥屋	やきとりの扇屋　泉佐野日根野店	〒598-0021 大阪府 泉佐野市 日根野4326-1	www.via-hd.co.jp
32114	4555	2	64639231	BAR	カラオケめーぷる	〒572-0035 大阪府 寝屋川市 池田旭町1-1	
32132	4573	2	19141714	BAR	Bar THE TIME 天神	〒530-0057 大阪府 大阪市北区 曽根崎2-5-20-204　お初天神ビル２階	
32138	4579	2	57968530	BAR	カラオケ広場Su-	〒558-0014 大阪府 大阪市住吉区 我孫子３－５－２０　志ビル３０　６階	
32176	4619	2	81309817	スナック	miracle	〒542-0083 大阪府 大阪市中央区 東心斎橋2丁目3番17号パピヨンビル4階	
32212	4655	2	11994546	その他	THE MARKET	〒545-0034 大阪府 大阪市阿倍野区 阿倍野元町6-25	https://themarketjp.org/
32215	4658	2	24756937	居酒屋	一休ラブ	〒569-0013 大阪府 高槻市 野田一丁目３－４	
32225	4668	2	34972148	イタリア料理	CARLO	〒542-0083 大阪府 大阪市中央区 東心斎橋2-8-12 ゴールドセンタービル2階2号	http://carlo-fullcourse.com
32235	4678	2	18675996	その他	やよい軒天王寺駅前店	〒543-0055 大阪府 大阪市天王寺区 悲田院町９ー１９	www.yayoiken.com
32241	4684	2	31745610	居酒屋	ダイニングバーよしの	〒542-0084 大阪府 大阪市中央区宗右衛門町1番12号	
32251	4694	2	61941314	居酒屋	酒ん地　堺筋本町店	〒541-0055 大阪府 大阪市中央区船場中央2丁目1番4号	
32267	4710	2	79312947	居酒屋	今日喜楽	〒541-0055 大阪府 大阪市中央区 船場中央４丁目１番１０号船場センタービル１０号館Ｂ１０７	
32277	4720	2	77467518	カラオケ	カラオケ月華	〒596-0047 大阪府 岸和田市 上野町東7-14	
32317	4760	2	24471440	BAR	RICCIO BASE	〒562-0046 大阪府 箕面市 桜ケ丘3丁目4-18	
32324	4767	2	55591315	居酒屋	おざ和	〒530-0002 大阪府 大阪市北区 曽根崎新地１番３号３０号岩村ビル１階	
32325	4768	2	98985658	居酒屋	庵	〒594-0071 大阪府 和泉市 府中町7-2-2	https://kushikatsu-iori.owst.jp/
32334	4777	2	10160768	スナック	HANAmizuki　ハナミズキ	〒580-0017 大阪府 松原市 柴垣２－７－２５　メゾン柴垣１階	
32340	4783	2	76444574	カフェ・喫茶店	Daina	〒595-0031 大阪府 泉大津市 我孫子20-4	
32344	4787	2	90972165	居酒屋	居酒屋　翔ちゃん	〒592-8343 大阪府 堺市西区 浜寺元町5-626-8-103	
32349	4792	2	45363132	BAR	A.Infinity	〒530-0057 大阪府 大阪市北区 曽根崎２丁目１０番１５号　曽根崎センタービル４階	
32356	4799	2	26768389	居酒屋	しょこららぼSS	〒542-0071 大阪府 大阪市中央区道頓堀1丁目1番5号	
32373	4816	2	76327064	BAR	天真爛漫PAGODA	〒530-0027 大阪府 大阪市北区堂山町6番14号	
32379	4822	2	89347758	カフェ・喫茶店	bluepear Coffee/Photo	〒550-0013 大阪府 大阪市西区 新町1-7-9TAMTAM四ツ橋ビル2階	
32390	4833	2	56678098	BAR	CRAFTROOM	〒530-0001 大阪府 大阪市北区 梅田1-3-1 大阪駅前第一ビルB2	craft-room.jp
32393	4836	2	55206453	ラーメン	阪急三番街　つけめんTETSU	〒530-0012 大阪府 大阪市北区 芝田1-1-3阪急三番街B2F	
32415	4858	2	13085639	居酒屋	酒処B玉	〒532-0004 大阪府 大阪市淀川区 西宮原2-6-16-116	
32416	4859	2	33924629	洋食（オムライス等）	マルゲリータキッチン関西空港	〒549-0011 大阪府 泉南郡田尻町 泉州空港中１関西国際空港第一ターミナル３F	
32418	4861	2	96183470	カラオケ	TAMANE	〒530-0001 大阪府 大阪市北区 梅田1丁目2-2大阪駅前第2ビルB-100	
32430	4873	2	75508704	スナック	ブラウン	〒572-0832 大阪府 寝屋川市 本町24番8号	
32438	4881	2	21987718	BAR	CLOUD NINE	〒599-8104 大阪府 堺市東区引野町1丁12‐9	
32455	4898	2	65072677	BAR	DISH&BAR BASE	〒542-0083 大阪府 大阪市中央区 東心斎橋2-8-5日宝ニューグランドビル1	
32460	4903	2	95201031	BAR	すっぴんカフェバーなちゅらる心斎橋店	〒542-0085 大阪府 大阪市中央区 心斎橋筋2-2-10新日本三ツ寺ビル4階	
32471	4914	2	95055471	スナック	Animal  Zoo	〒570-0028 大阪府 守口市 本町1丁目6-10フルハウスビル201	
32486	4929	2	99341152	BAR	VOGUE	〒553-0006 大阪府 大阪市福島区 吉野3-7-3 エクセレントビル302	
32503	4946	2	22429693	焼肉	和魂洋彩一笑	〒550-0004 大阪府 大阪府大阪市西区靱本町 1ー14ー4	http://Issho.shop/
32506	4949	2	27999085	居酒屋	COCORO	〒546-0003 大阪府 大阪市東住吉区 今川	
32511	4954	2	83110912	スナック	SORA	〒544-0014 大阪府 大阪市生野区 巽東２丁目５番２９号	
32526	4969	2	22428019	和食	うなぎじん田	〒530-0033 大阪府 大阪市北区 池田町7番6号	http://www.unagi-jinta.com/
32527	4970	2	31396429	スナック	スナックazure	〒558-0003 大阪府 大阪市住吉区 長居2丁目12番8号Fnネオプラザ長居301号	
32539	4982	2	26537256	カラオケ	みづき	〒570-0011 大阪府 守口市 金田町1丁目20-1	
32540	4983	2	23236707	アジア料理	ムーカタJAPAN枚方本店	〒573-0077 大阪府 枚方市 東香里新町1-26	
32542	4985	2	76481222	イタリア料理	Deliカド	〒550-0014 大阪府 大阪市西区 北堀江1-16-12 シルバーハイツ1F	
32555	4998	2	66088835	その他	サンドイッチマン	〒530-0041 大阪府 大阪市北区 天神橋３丁目５番３号	
32579	5022	2	23956385	和食	大吉	〒533-0032 大阪府 大阪市東淀川区 淡路4-8-16	
32584	5027	2	93295980	BAR	Rily	〒530-0003 大阪府 大阪市北区 堂島一丁目一の二十パールプラザビル409号	
32591	5034	2	98947297	スナック	Spica	〒571-0030 大阪府 門真市 末広町38ー27 クリスタルビル206	
